seq_name	lmbda	rate_bpp	n_pixels	psnr_db
kodim18	0.004	0.372314453125	393216	28.434222938840378
kodim18	0.02	0.10546875	393216	24.21177818435458
kodim19	0.0001	1.5751953125	393216	40.4670113576836
kodim19	0.0004	0.8738606770833334	393216	36.816408334646
kodim19	0.001	0.5856119791666666	393216	33.885903474607616
kodim19	0.004	0.22005208333333334	393216	30.013051617818146
kodim19	0.02	0.088134765625	393216	26.462819375671643
kodim20	0.0001	1.0628255208333333	393216	41.4496414133453
kodim20	0.0004	0.6236979166666666	393216	37.999290804302376
kodim20	0.001	0.3633626302083333	393216	34.63422618145655
kodim20	0.004	0.16487630208333334	393216	31.625205355735766
kodim20	0.02	0.06949869791666667	393216	28.167477102836568
kodim21	0.0001	1.5829264322916667	393216	40.62762248218554
kodim21	0.0004	0.9677734375	393216	36.79989122617298
kodim21	0.001	0.6687825520833334	393216	34.02320913721176
kodim21	0.004	0.287841796875	393216	29.342493163524672
kodim21	0.02	0.10343424479166667	393216	25.41863726302178
kodim22	0.0001	1.86474609375	393216	40.39528577692708
kodim22	0.0004	0.9903157552083334	393216	35.7146186192695
kodim22	0.001	0.57373046875	393216	32.83264965960398
kodim22	0.004	0.2216796875	393216	29.154317679356186
kodim22	0.02	0.070556640625	393216	25.814731317238255
kodim23	0.0001	0.8349609375	393216	41.60632976157721
kodim23	0.0004	0.447509765625	393216	38.50943027840473
kodim23	0.001	0.281982421875	393216	36.24954091971176
kodim23	0.004	0.141357421875	393216	33.15731911060416
kodim23	0.02	0.07600911458333333	393216	29.382492559489624
kodim24	0.0001	1.9947102864583333	393216	40.93934352072101
kodim24	0.0004	1.219970703125	393216	36.31389914060521
kodim24	0.001	0.82470703125	393216	33.11307817466806
kodim24	0.004	0.3792317708333333	393216	28.67843348312058
kodim24	0.02	0.12613932291666666	393216	24.34702220641672
