seq_name	lmbda	rate_bpp	n_pixels	psnr_db
C-PartyScene_832x480_50p_yuv420_8b	0.0004	1.161678685897436	399360	35.949356900690844
C-PartyScene_832x480_50p_yuv420_8b	0.001	0.7600761217948718	399360	33.022127630640014
C-PartyScene_832x480_50p_yuv420_8b	0.004	0.3332331730769231	399360	28.607955092397898
C-PartyScene_832x480_50p_yuv420_8b	0.02	0.09621394230769231	399360	24.056638741496975
C-RaceHorses_832x480_30p_yuv420_8b	0.0001	1.219611378205128	399360	42.109571192823346
C-RaceHorses_832x480_30p_yuv420_8b	0.0004	0.6783453525641026	399360	38.14896031293683
C-RaceHorses_832x480_30p_yuv420_8b	0.001	0.43715945512820514	399360	35.389250953318864
C-RaceHorses_832x480_30p_yuv420_8b	0.004	0.17666266025641025	399360	31.025282371059784
C-RaceHorses_832x480_30p_yuv420_8b	0.02	0.061197916666666664	399360	27.840555512012536
D-BQSquare_416x240_60p_yuv420_8b	0.0001	1.7329326923076922	99840	41.67633947922706
D-BQSquare_416x240_60p_yuv420_8b	0.0004	0.9960737179487179	99840	36.807827342973255
D-BQSquare_416x240_60p_yuv420_8b	0.001	0.7060096153846154	99840	34.37593709604522
D-BQSquare_416x240_60p_yuv420_8b	0.004	0.3957532051282051	99840	30.433667132406917
D-BQSquare_416x240_60p_yuv420_8b	0.02	0.16538461538461538	99840	25.158848500966666
D-BasketballPass_416x240_50p_yuv420_8b	0.0001	0.9492788461538462	99840	42.62306672158545
D-BasketballPass_416x240_50p_yuv420_8b	0.0004	0.515625	99840	38.446254771218264
D-BasketballPass_416x240_50p_yuv420_8b	0.001	0.32235576923076925	99840	35.831272703882306
D-BasketballPass_416x240_50p_yuv420_8b	0.004	0.1736378205128205	99840	32.35471275207256
D-BasketballPass_416x240_50p_yuv420_8b	0.02	0.06570512820512821	99840	28.303687119144794
D-BlowingBubbles_416x240_50p_yuv420_8b	0.0001	1.6133814102564104	99840	41.09333845164602
D-BlowingBubbles_416x240_50p_yuv420_8b	0.0004	0.8489583333333334	99840	36.561595538828456
D-BlowingBubbles_416x240_50p_yuv420_8b	0.001	0.5271634615384615	99840	33.764895204551294
D-BlowingBubbles_416x240_50p_yuv420_8b	0.004	0.23365384615384616	99840	29.780778095212177
D-BlowingBubbles_416x240_50p_yuv420_8b	0.02	0.08717948717948718	99840	26.42229280778949
D-RaceHorses_416x240_30p_yuv420_8b	0.0001	1.465625	99840	42.34464412226713
D-RaceHorses_416x240_30p_yuv420_8b	0.0004	0.8274839743589744	99840	37.59445383676503
D-RaceHorses_416x240_30p_yuv420_8b	0.001	0.4912660256410256	99840	34.35769414458199
D-RaceHorses_416x240_30p_yuv420_8b	0.004	0.2512019230769231	99840	30.76626927790877
D-RaceHorses_416x240_30p_yuv420_8b	0.02	0.11506410256410256	99840	26.956840317546337
E-FourPeople_1280x720_60p_yuv420_8b	0.0001	0.48061631944444444	921600	44.16178444825347
E-FourPeople_1280x720_60p_yuv420_8b	0.0004	0.27815104166666665	921600	41.48157092623873
E-FourPeople_1280x720_60p_yuv420_8b	0.001	0.200859375	921600	39.2066197211589
E-FourPeople_1280x720_60p_yuv420_8b	0.004	0.10763020833333334	921600	35.43994951885592
E-FourPeople_1280x720_60p_yuv420_8b	0.02	0.04551215277777778	921600	30.746790865786696
E-Johnny_1280x720_60p_yuv420_8b	0.0001	0.3545052083333333	921600	44.59156842725574
E-Johnny_1280x720_60p_yuv420_8b	0.0004	0.17721354166666667	921600	41.96804329164684
E-Johnny_1280x720_60p_yuv420_8b	0.001	0.108671875	921600	39.70078328385276
E-Johnny_1280x720_60p_yuv420_8b	0.004	0.05853298611111111	921600	37.03037315904682
E-Johnny_1280x720_60p_yuv420_8b	0.02	0.026276041666666666	921600	33.480221836264576
E-KristenAndSara_1280x720_60p_yuv420_8b	0.0001	0.4013454861111111	921600	44.80084661517864
E-KristenAndSara_1280x720_60p_yuv420_8b	0.0004	0.2132204861111111	921600	42.123739134516526
E-KristenAndSara_1280x720_60p_yuv420_8b	0.001	0.1406857638888889	921600	40.29680038744313
E-KristenAndSara_1280x720_60p_yuv420_8b	0.004	0.07714409722222222	921600	37.053353484904356
E-KristenAndSara_1280x720_60p_yuv420_8b	0.02	0.034331597222222225	921600	32.66544596464779
F-ArenaOfValor_1920x1080_60p_yuv420_8b	0.0001	0.7208912037037037	2073600	42.9628124298889
F-ArenaOfValor_1920x1080_60p_yuv420_8b	0.0004	0.350366512345679	2073600	39.57791075389042
F-ArenaOfValor_1920x1080_60p_yuv420_8b	0.001	0.2269405864197531	2073600	37.202204728474705
F-ArenaOfValor_1920x1080_60p_yuv420_8b	0.004	0.1039158950617284	2073600	33.65165754135737
F-ArenaOfValor_1920x1080_60p_yuv420_8b	0.02	0.0422337962962963	2073600	29.89676546094987
F-BasketballDrillText_832x480_50p_yuv420_8b	0.0001	0.8430088141025641	399360	42.39873650682536
F-BasketballDrillText_832x480_50p_yuv420_8b	0.0004	0.4152844551282051	399360	38.86412875379229
F-BasketballDrillText_832x480_50p_yuv420_8b	0.001	0.2495793269230769	399360	36.62919225681206
F-BasketballDrillText_832x480_50p_yuv420_8b	0.004	0.12842548076923077	399360	33.83558358049094
F-BasketballDrillText_832x480_50p_yuv420_8b	0.02	0.05166266025641025	399360	28.86824757810507
F-SlideEditing_1280x720_30p_yuv420_8b	0.0001	0.7770052083333333	921600	44.68239823530845
F-SlideEditing_1280x720_30p_yuv420_8b	0.0004	0.4957552083333333	921600	41.11906097126586
F-SlideEditing_1280x720_30p_yuv420_8b	0.001	0.41436631944444446	921600	38.595438882658584
F-SlideEditing_1280x720_30p_yuv420_8b	0.004	0.28516493055555553	921600	33.59251866235915
F-SlideEditing_1280x720_30p_yuv420_8b	0.02	0.14703993055555556	921600	27.60345691386602
F-SlideShow_1280x720_20p_yuv420_8b	0.0001	0.4913454861111111	921600	45.87301215733475
F-SlideShow_1280x720_20p_yuv420_8b	0.0004	0.26999131944444443	921600	43.36694338436402
F-SlideShow_1280x720_20p_yuv420_8b	0.001	0.21065104166666668	921600	41.240451446531694
F-SlideShow_1280x720_20p_yuv420_8b	0.004	0.134609375	921600	36.69981333277898
F-SlideShow_1280x720_20p_yuv420_8b	0.02	0.08419270833333334	921600	30.561139053116957
